Año,Estado,Mes,Delegación,Colonia,Tipo,Ruta,Limite 1,Limite 2,Distancia Recorrida,Evidencia,Link,Foto de Evidencia,Display,Formato de Anuncio,No,Anunciante(s),Cat,Campaña,Industria
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_1,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_1,,Panel de Pasillo,Impreso,620,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Aa5df6dd4-bbab-4027-aa11-900b9f727ebf%5D%2Fanuncio_foto_14,,Panel de Pasillo,Impreso,621,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_12,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_12,,Trabe,Digital,622,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_13,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_13,,Trabe,Digital,623,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_14,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_14,,Trabe,Digital,624,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_28,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_28,,Antetecho,Digital,625,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_30,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_30,,Antetecho,Digital,626,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_32,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_32,,Muro Publicitario,Digital,627,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Coyoacán,Ampliación Pedregal De San Ángel,Centros Comerciales,Galerías Perisur,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_47,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8ad00435-c54a-4376-b645-11310e19d4a1%5D%2Fanuncio_foto_47,,Barandales,Digital,628,MARVEL STUDIOS,,Thor amor y trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_35,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_35,,Muro Publicitario,Impreso,629,MARVEL STUDIOS,,Thor Amor y Trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Benito Juárez,Santa Cruz Atoyac,Centros Comerciales,Plaza Universidad,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_36,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A5578ad43-5627-4528-8a7c-4cdf950c828e%5D%2Fanuncio_foto_36,,Muro Publicitario,Impreso,630,MARVEL STUDIOS,,Thor Amor y Trueno,"Entretenimiento, Cine, Espectaculos, Juegos y Sorteos"
2022,CDMX,Julio,Miguel Hidalgo,Ampliación Granada,Centros Comerciales,Plaza Carso,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_29,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A50acc55b-6227-4a30-bc4a-ef5b30478060%5D%2Fanuncio_foto_29,,Banner,Impreso,631,MAS STUDIO,,Branding,#N/A
2022,Quintana Roo,Julio,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_20,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_20,,Muro Publicitario,Impreso,632,MASVISION,,Branding,Centros Comerciales y Tiendas Departamentales
2022,EDOMEX,Julio,Naucalpan,Lomas de Sotelo,Centros Comerciales,Parque Toreo,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac9e5aad9-8a91-4481-9e1b-7613af0241b3%5D%2Fanuncio_foto_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac9e5aad9-8a91-4481-9e1b-7613af0241b3%5D%2Fanuncio_foto_9,,Banner de triple cara,Impreso,633,MCDONALD'S,,Más sabor más diversión,"Restaurantes, Cafeterias y Comida Rapida"
2022,Quintana Roo,Julio,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_8,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_8,,Panel de Pasillo,Impreso,634,MCDONALD'S,,Más sabor más diversión,"Restaurantes, Cafeterias y Comida Rapida"
2022,Quintana Roo,Julio,Cancún,Plaza Las Américas,Centros Comerciales,Plaza Las Américas Cancún,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_39,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A8c1bd2f9-30a0-4be8-b780-3447901ed7f6%5D%2Fanuncio_foto_39,,Banner de triple cara,Impreso,635,MCDONALD'S,,Más sabor más diversión,"Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Alvaro Obregon,Zedec,Centros Comerciales,Plaza Samara,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A960b5d6e-bce1-4c77-88ed-798c4bc46389%5D%2Fanuncio_foto_23,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A960b5d6e-bce1-4c77-88ed-798c4bc46389%5D%2Fanuncio_foto_23,,Banner de triple cara,Impreso,636,MCDONALD'S,,"Más sabor, más diversión","Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Alvaro Obregon,Zedec,Centros Comerciales,Plaza Samara,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A960b5d6e-bce1-4c77-88ed-798c4bc46389%5D%2Fanuncio_foto_45,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A960b5d6e-bce1-4c77-88ed-798c4bc46389%5D%2Fanuncio_foto_45,,Banner de triple cara,Impreso,637,MCDONALD'S,,"Más sabor, más diversión","Restaurantes, Cafeterias y Comida Rapida"
2022,Yucatán,Julio,Mérida,Revolución,Centros Comerciales,Galerias Mérida,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6fa99c1c-5a90-437c-826b-dfc949ea2da4%5D%2Fanuncio_foto_22,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6fa99c1c-5a90-437c-826b-dfc949ea2da4%5D%2Fanuncio_foto_22,,Banner de triple cara,Impreso,638,MCDONALD'S,,"Más sabor, más diversión","Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Coyoacán,Miguel Ángel De Quevedo,Centros Comerciales,Plaza Oasis,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_3,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_3,,Banner de triple cara,Impreso,639,MCDONALD'S,,"Más sabor, más diversión","Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Coyoacán,Miguel Ángel De Quevedo,Centros Comerciales,Plaza Oasis,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_9,,Banner de triple cara,Impreso,640,MCDONALD'S,,"Más sabor, más diversión","Restaurantes, Cafeterias y Comida Rapida"
2022,CDMX,Julio,Coyoacán,Miguel Ángel De Quevedo,Centros Comerciales,Plaza Oasis,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_34,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A74e242f2-a654-4bbb-983b-bde32800c801%5D%2Fanuncio_foto_34,,Banner de triple cara,Impreso,641,MCDONALD'S,,"Más sabor, más diversión","Restaurantes, Cafeterias y Comida Rapida"
2022,EDOMEX,Julio,Naucalpan,Lomas de Sotelo,Centros Comerciales,Parque Toreo,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac9e5aad9-8a91-4481-9e1b-7613af0241b3%5D%2Fanuncio_foto_19,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Ac9e5aad9-8a91-4481-9e1b-7613af0241b3%5D%2Fanuncio_foto_19,,Barandales,Impreso,642,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_1,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_1,,Banderola,Impreso,643,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_11,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_11,,Banderola,Impreso,644,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_13,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_13,,Banderola,Impreso,645,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_24,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_24,,Banderola,Impreso,646,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_49,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A4eaf98d3-493e-4d57-b84d-0c8b119c12ed%5D%2Fanuncio_foto_49,,Banderola,Impreso,647,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2b9bead4-fbfd-4657-80b9-fd78363e96fa%5D%2Fanuncio_foto_47,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A2b9bead4-fbfd-4657-80b9-fd78363e96fa%5D%2Fanuncio_foto_47,,Banderola,Impreso,648,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Galerias Serdan,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A823bbeff-5229-4a7d-b2c2-8ce51b03b458%5D%2Fanuncio_foto_4,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A823bbeff-5229-4a7d-b2c2-8ce51b03b458%5D%2Fanuncio_foto_4,,Banderola,Impreso,649,MEGACABLE,,Branding,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Explanada Puebla,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_27,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_27,,Muro Publicitario,Digital,650,MEGACABLE,,100 Megas,Telecomunicaciones
2022,Puebla,Julio,Cholula,Santiago Momoxpan,Centros Comerciales,Explanada Puebla,N/A,N/A,2 Kilómetros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_48,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3Afb9b5f1a-0757-4a0f-8b0a-9574d6664555%5D%2Fanuncio_foto_48,,Trabe,Digital,651,MEGACABLE,,100 Megas,Telecomunicaciones
2022,Jalisco,Julio,Guadalajara,Prados Del Nilo,Centros Comerciales,Fórum Tlaquepaque,N/A,N/A,2 Kilometros,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A587bc721-eaad-401f-abea-c3c3fc7867af%5D%2Fanuncio_foto_9,https://encuestas.visibility.com.mx:8443/view/binaryData?blobKey=Encuesta+Publicidad+Exterior+Jul+22%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A587bc721-eaad-401f-abea-c3c3fc7867af%5D%2Fanuncio_foto_9,,Panel de pasillo,Impreso,652,MEGACABLE,,Branding,Telecomunicaciones
